Month,Area Affected,NERC Region,Event Type,Demand Loss (MW),Number of Customers Affected,Year,Date/Time Event Began,Date/Time Restoration,Event Duration (hours)
June,Texas,TRE,Severe Weather,14.0,2491.0,2022,2022-06-27 14:26:00,2022-06-28 03:56:00,13.5
June,Texas,TRE,System Operations,0.0,0.0,2022,2022-06-27 06:21:00,2022-06-27 07:26:00,1.08
June,Texas,TRE,System Operations,0.0,0.0,2022,2022-06-28 09:27:00,2022-06-28 10:42:00,1.25
June,Kentucky,SERC,Suspicious Activity,0.0,0.0,2022,2022-06-28 09:39:00,2022-06-28 09:40:00,0.02
June,Michigan,RF,System Operations,0.0,0.0,2022,2022-06-30 19:58:00,2022-06-30 20:50:00,0.87
July,California,WECC,Vandalism,20.0,0.0,2022,2022-07-01 11:45:00,,
July,California,WECC,Vandalism,0.0,0.0,2022,2022-07-03 10:30:00,2022-07-03 10:40:00,0.17
July,Oklahoma,MRO,Vandalism,0.0,0.0,2022,2022-07-03 05:18:00,2022-07-03 08:24:00,3.1
July,California,WECC,Actual Physical Attack,,1079.0,2022,2022-07-03 11:02:00,,
July,California,WECC,System Operations,3.0,3001.0,2022,2022-07-04 18:21:00,,
July,Washington,WECC,Actual Physical Attack,0.0,0.0,2022,2022-07-05 08:00:00,2022-07-05 08:06:00,0.1
July,Iowa,RF/SERC,System Operations,0.0,0.0,2022,2022-07-05 20:46:00,2022-07-05 21:40:00,0.9
July,Ohio,RF/SERC,Severe Weather/Transmission Interruption,,104700.0,2022,2022-07-06 14:39:00,2022-07-07 03:54:00,13.25
July,Virginia,SERC,Suspicious Activity,0.0,0.0,2022,2022-07-06 16:23:00,2022-07-06 16:35:00,0.2
July,Kentucky,SERC,Vandalism,0.0,0.0,2022,2022-07-06 06:18:00,2022-07-06 06:19:00,0.02
July,Utah,WECC,Vandalism,0.0,0.0,2022,2022-07-06 12:40:00,2022-07-06 12:41:00,0.02
July,Oklahoma,MRO,Actual Physical Attack,25.0,4836.0,2022,2022-07-06 01:58:00,,
July,Louisiana,SERC,System Operations,,4724.0,2022,2022-07-09 02:47:00,2022-07-09 02:59:00,0.2
July,Texas,TRE,System Operations,,,2022,2022-07-10 21:00:00,2022-07-11 20:00:00,23.0
July,California,WECC,Vandalism,2.0,0.0,2022,2022-07-11 10:20:00,,
July,Maryland,RF,Severe Weather,800.0,165000.0,2022,2022-07-12 16:00:00,,
July,Washington,WECC,Actual Physical Attack,0.0,0.0,2022,2022-07-12 10:45:00,2022-07-12 11:00:00,0.25
July,Washington,RF,Severe Weather,,50200.0,2022,2022-07-12 18:00:00,2022-07-12 22:00:00,4.0
July,Texas,TRE,System Operations,,,2022,2022-07-13 11:30:00,2022-07-13 21:00:00,9.5
July,Colorado,WECC,Vandalism,0.0,0.0,2022,2022-07-13 10:00:00,2022-07-13 13:00:00,3.0
July,Nebraska,MRO,Actual Physical Attack,0.0,0.0,2022,2022-07-15 07:10:00,2022-07-15 07:11:00,0.02
July,South Carolina,SERC,Fuel Supply Deficiency,4500.0,0.0,2022,2022-07-18 09:15:00,,
July,Oregon,WECC,Vandalism,0.0,0.0,2022,2022-07-18 13:09:00,2022-07-18 13:11:00,0.03
July,Florida,SERC,System Operations,0.0,0.0,2022,2022-07-19 15:42:00,2022-07-19 16:12:00,0.5
July,Florida,SERC,System Operations,0.0,0.0,2022,2022-07-19 15:42:00,2022-07-19 16:12:00,0.5
July,Michigan,RF,Severe Weather,,93750.0,2022,2022-07-23 20:45:00,2022-07-24 11:30:00,14.75
July,Pennsylvania,RF,Transmission Interruption,0.0,0.0,2022,2022-07-25 00:38:00,2022-07-25 13:46:00,13.13
July,Texas,TRE,System Operations,0.0,0.0,2022,2022-07-26 06:38:00,2022-07-26 12:57:00,6.32
July,California,WECC,Suspicious Activity,,,2022,2022-07-26 04:20:00,2022-07-26 04:57:00,0.62
July,Pennsylvania,RF,Suspicious Activity,0.0,0.0,2022,2022-07-26 21:00:00,2022-07-26 21:20:00,0.33
July,California,WECC,Actual Physical Attack,0.0,0.0,2022,2022-07-28 19:25:00,2022-07-28 22:41:00,3.27
July,Pennsylvania,RF,Suspicious Activity,0.0,0.0,2022,2022-07-29 02:00:00,2022-07-29 02:01:00,0.02
July,California,WECC,System Operations,0.0,0.0,2022,2022-07-30 19:35:00,2022-08-01 13:17:00,17.7
July,New York,NPCC,System Operations,0.0,0.0,2022,2022-07-31 06:36:00,2022-07-31 07:13:00,0.62
August,Georgia,SERC,Vandalism,0.0,0.0,2022,2022-08-01 09:44:00,2022-08-01 09:45:00,0.02
August,California,WECC,Actual Physical Attack,0.0,0.0,2022,2022-08-01 08:03:00,2022-08-01 09:00:00,0.95
August,Texas,TRE,Suspicious Activity,0.0,0.0,2022,2022-08-03 02:00:00,2022-08-03 03:07:00,1.12
August,Minnesota,MRO/RF,Severe Weather,,80000.0,2022,2022-08-03 02:30:00,,
August,Michigan,RF,Severe Weather,,71000.0,2022,2022-08-03 19:00:00,2022-08-05 08:53:00,13.88
August,Michigan,RF,Severe Weather,,91264.0,2022,2022-08-03 17:00:00,2022-08-03 20:30:00,3.5
August,Maryland,RF,Severe Weather,,75500.0,2022,2022-08-04 18:00:00,2022-08-05 02:00:00,8.0
August,Washington,WECC,Vandalism,0.0,0.0,2022,2022-08-05 14:52:00,2022-08-05 16:41:00,1.82
August,Washington,WECC,Actual Physical Attack,3.0,350.0,2022,2022-08-05 02:00:00,2022-08-05 06:30:00,4.5
August,Washington,WECC,Vandalism,0.0,0.0,2022,2022-08-09 15:18:00,2022-08-09 15:19:00,0.02
August,Ohio,RF,System Operations,,62464.0,2022,2022-08-09 16:42:00,2022-08-09 22:12:00,5.5
August,Missouri,SERC,System Operations,0.0,0.0,2022,2022-08-09 02:29:00,2022-08-09 03:00:00,0.52
August,Florida,SERC,System Operations,0.0,0.0,2022,2022-08-09 12:12:00,2022-08-09 13:08:00,0.93
August,Florida,SERC,System Operations,0.0,0.0,2022,2022-08-09 12:12:00,2022-08-09 13:08:00,0.93
August,Arkansas,SERC,Severe Weather,24.0,0.0,2022,2022-08-10 01:25:00,2022-08-10 01:30:00,0.08
August,Alabama,SERC,Vandalism,0.0,0.0,2022,2022-08-10 15:00:00,2022-08-10 15:01:00,0.02
August,Texas,TRE,Severe Weather,,140464.0,2022,2022-08-10 19:56:00,2022-08-11 20:00:00,0.07
August,Georgia,SERC,Vandalism,0.0,0.0,2022,2022-08-12 14:46:00,2022-08-12 14:47:00,0.02
August,Wyoming,WECC/MRO,Transmission Interruption,0.0,5000.0,2022,2022-08-15 23:43:00,2022-08-16 07:14:00,7.52
August,Nevada,WECC,Vandalism,0.0,0.0,2022,2022-08-15 09:08:00,2022-08-15 09:10:00,0.03
August,New Jersey,RF,Transmission Interruption,,0.0,2022,2022-08-15 10:24:00,2022-08-15 12:49:00,2.42
August,Ohio,RF,System Operations,,,2022,2022-08-18 18:05:00,2022-08-18 21:39:00,3.57
August,Massachusetts,NPCC,Actual Physical Attack,0.0,0.0,2022,2022-08-19 17:40:00,2022-08-19 17:41:00,0.02
August,Washington,WECC,Cyber Event,0.0,0.0,2022,2022-08-19 22:00:00,2022-08-20 11:30:00,13.5
August,California,WECC,Vandalism,0.0,0.0,2022,2022-08-22 09:47:00,2022-08-22 09:48:00,0.02
August,Texas,TRE,System Operations,24.0,6385.0,2022,2022-08-22 12:46:00,2022-08-22 13:09:00,0.38
August,Texas,TRE,Severe Weather,0.0,0.0,2022,2022-08-22 20:40:00,2022-08-22 21:57:00,1.28
August,California,WECC,Vandalism,0.0,0.0,2022,2022-08-24 14:20:00,2022-08-24 14:21:00,0.02
August,California,WECC,Vandalism,0.0,0.0,2022,2022-08-25 00:59:00,2022-08-25 01:00:00,0.02
August,California,WECC,Vandalism,0.0,0.0,2022,2022-08-25 00:59:00,2022-08-25 01:00:00,0.02
August,California,WECC,Vandalism,0.0,0.0,2022,2022-08-26 11:09:00,2022-08-26 11:10:00,0.02
August,Maine,NPCC,System Operations,0.0,0.0,2022,2022-08-27 02:21:00,2022-08-27 19:14:00,16.88
August,New York,NPCC,System Operations,0.0,0.0,2022,2022-08-28 04:59:00,2022-08-28 06:06:00,1.12
August,Michigan,RF,Severe Weather,,197740.0,2022,2022-08-29 15:00:00,2022-09-01 09:00:00,18.0
August,Michigan,RF,Severe Weather,,,2022,2022-08-29 17:50:00,,
August,Texas,TRE,Suspicious Activity,0.0,0.0,2022,2022-08-29 10:45:00,2022-08-29 11:45:00,1.0
August,Florida,SERC,Vandalism,10.0,3000.0,2022,2022-08-31 09:58:00,2022-08-31 12:15:00,2.28
September,California,WECC,Severe Weather,242.0,44000.0,2022,2022-09-01 15:00:00,2022-09-01 21:00:00,6.0
September,Texas,TRE,Severe Weather,,190000.0,2022,2022-09-04 16:00:00,2022-09-06 08:00:00,16.0
September,California,WECC,Cyber Event,0.0,0.0,2022,2022-09-04 18:50:00,2022-09-05 02:45:00,7.92
September,California,WECC,System Operations,,0.0,2022,2022-09-05 06:05:00,2022-09-05 21:00:00,14.92
September,California,WECC,Vandalism,0.0,0.0,2022,2022-09-06 16:30:00,2022-09-07 00:30:00,8.0
September,Texas,TRE,Suspicious Activity,0.0,0.0,2022,2022-09-06 06:00:00,2022-09-06 06:22:00,0.37
September,California,WECC,System Operations,,0.0,2022,2022-09-06 10:34:00,2022-09-06 21:00:00,10.43
September,California,WECC,Severe Weather,272.0,44000.0,2022,2022-09-06 16:00:00,2022-09-06 21:00:00,5.0
September,Idaho,WECC,System Operations,,,2022,2022-09-06 19:20:00,2022-09-06 21:01:00,1.68
September,Nevada,WECC,System Operations,8800.0,1300000.0,2022,2022-09-06 17:00:00,2022-09-06 20:00:00,3.0
September,Florida,SERC,Cyber Event,0.0,0.0,2022,2022-09-07 13:45:00,2022-09-07 19:00:00,5.25
September,California,WECC,System Operations,,0.0,2022,2022-09-07 11:31:00,2022-09-07 21:00:00,9.48
September,California,WECC,Vandalism,0.0,0.0,2022,2022-09-07 13:00:00,,
September,Nevada,WECC,System Operations,8600.0,1300000.0,2022,2022-09-07 17:00:00,2022-09-07 20:00:00,3.0
September,California,WECC,Severe Weather,257.0,44000.0,2022,2022-09-07 16:00:00,2022-09-07 21:00:00,5.0
September,California,WECC,System Operations,,0.0,2022,2022-09-08 10:52:00,2022-09-09 21:00:00,10.13
September,California,WECC,Severe Weather,258.0,44000.0,2022,2022-09-08 11:54:00,2022-09-08 21:00:00,9.1
September,Nevada,WECC,System Operations,8250.0,1300000.0,2022,2022-09-08 17:00:00,2022-09-08 20:00:00,3.0
September,California,WECC,Severe Weather,257.0,44000.0,2022,2022-09-09 16:00:00,2022-09-09 21:00:00,5.0
September,Indiana,RF,Suspicious Activity,,,2022,2022-09-10 22:30:00,2022-09-10 22:31:00,0.02
September,Texas,TRE,Transmission Interruption,0.0,0.0,2022,2022-09-11 18:19:00,2022-09-11 22:28:00,4.15
September,Texas,TRE,Severe Weather,0.0,0.0,2022,2022-09-13 19:55:00,2022-09-13 20:01:00,0.1
September,Texas,TRE,Transmission Interruption,0.0,0.0,2022,2022-09-15 19:52:00,2022-09-15 21:31:00,1.65
September,Oregon,WECC,Transmission Interruption,0.0,0.0,2022,2022-09-16 18:30:00,2022-09-16 23:15:00,4.75
September,Utah,WECC,Suspicious Activity,0.0,0.0,2022,2022-09-16 18:00:00,2022-09-16 18:01:00,0.02
September,Texas,TRE/SERC,Vandalism,,1521.0,2022,2022-09-21 16:19:00,2022-09-21 18:01:00,1.7
September,Florida,SERC,Vandalism,,,2022,2022-09-22 03:58:00,2022-09-22 04:00:00,0.03
September,California,WECC,Vandalism,1.0,0.0,2022,2022-09-22 10:02:00,2022-09-22 11:00:00,0.97
September,California,WECC,Vandalism,2.0,0.0,2022,2022-09-23 10:10:00,2022-09-23 11:00:00,0.83
September,California,WECC,Vandalism,1.0,0.0,2022,2022-09-27 08:42:00,2022-09-27 10:00:00,1.3
September,Florida,SERC,Severe Weather,,676000.0,2022,2022-09-28 15:00:00,2022-10-03 15:53:00,0.88
September,Florida,SERC,Severe Weather,1000.0,116937.0,2022,2022-09-28 18:00:00,2022-09-30 15:20:00,21.33
September,Florida,SERC,Severe Weather,750.0,291361.0,2022,2022-09-28 15:00:00,,
September,Florida,SERC,Severe Weather,0.0,0.0,2022,2022-09-29 04:00:00,2022-10-03 00:00:00,20.0
September,Florida,SERC,Severe Weather,150.0,15797.0,2022,2022-09-29 03:27:00,,
September,North Carolina,SERC,Severe Weather,,154100.0,2022,2022-09-30 18:30:00,2022-10-01 18:36:00,0.1
September,South Carolina,SERC,Severe Weather,,108930.0,2022,2022-09-30 13:46:00,2022-09-30 18:09:00,4.38
September,North Carolina,SERC,Severe Weather,,48323.0,2022,2022-09-30 02:45:00,2022-10-01 16:15:00,13.5
September,California,WECC,Vandalism,2.0,0.0,2022,2022-09-30 11:00:00,2022-09-30 12:00:00,1.0
October,Alabama,SERC,Suspicious Activity,0.0,0.0,2022,2022-10-03 06:00:00,2022-10-04 07:00:00,1.0
October,California,WECC,Vandalism,1.0,0.0,2022,2022-10-03 13:45:00,2022-10-03 14:30:00,0.75
October,New York,NPCC,Suspicious Activity,100.0,0.0,2022,2022-10-08 16:23:00,2022-10-08 16:50:00,0.45
October,Texas,TRE/SERC,Vandalism,,0.0,2022,2022-10-10 15:50:00,2022-10-10 16:05:00,0.25
October,California,WECC,Vandalism,1.0,0.0,2022,2022-10-13 10:00:00,2022-10-13 11:00:00,1.0
October,Connecticut,NPCC,Severe Weather,,76388.0,2022,2022-10-14 13:15:00,2022-10-14 17:45:00,4.5
October,Texas,RE ,Cyber Event,0.0,0.0,2022,2022-10-14 13:30:00,,
October,Arizona,WECC,System Operations,0.0,0.0,2022,2022-10-15 09:52:00,2022-10-15 10:23:00,0.52
October,Louisiana,SERC,System Operations,69.0,16225.0,2022,2022-10-15 20:04:00,2022-10-18 16:03:00,19.98
October,Texas,TRE/SERC,Vandalism,,,2022,2022-10-18 15:12:00,,
October,California,WECC,Suspicious Activity,0.0,0.0,2022,2022-10-21 11:15:00,2022-10-21 11:18:00,0.05
October,Massachusetts,NPCC,Cyber Event,0.0,0.0,2022,2022-10-24 00:00:00,2022-10-28 00:00:00,0.0
October,Texas,TRE/WECC,System Operations,34.0,7551.0,2022,2022-10-24 16:29:00,2022-10-24 18:05:00,1.6
October,Texas,TRE,System Operations,,109865.0,2022,2022-10-25 01:45:00,2022-10-25 13:50:00,12.08
October,Texas,TRE,System Operations,0.0,0.0,2022,2022-10-26 19:32:00,2022-10-26 20:38:00,1.1
October,Arkansas,SERC,Vandalism,,0.0,2022,2022-10-27 00:01:00,2022-10-27 13:00:00,12.98
October,California,WECC,Vandalism,2.0,0.0,2022,2022-10-28 14:16:00,2022-10-28 15:00:00,0.73
October,Louisiana,SERC,Suspicious Activity,,0.0,2022,2022-10-31 21:14:00,2022-10-31 22:14:00,1.0
November,Texas,TRE,Suspicious Activity,0.0,0.0,2022,2022-11-02 15:11:00,2022-11-02 15:25:00,0.23
November,Washington,WECC,Transmission Interruption,0.0,0.0,2022,2022-11-03 12:07:00,2022-11-03 14:24:00,2.28
November,Washington,WECC,Severe Weather,,214000.0,2022,2022-11-04 20:05:00,2022-11-07 09:00:00,12.92
November,Michigan,RF,Severe Weather,,158450.0,2022,2022-11-05 13:00:00,2022-11-08 07:00:00,18.0
November,Michigan,RF,Severe Weather,,53000.0,2022,2022-11-05 19:57:00,,
November,Wisconsin,MRO/RF,Severe Weather,,50000.0,2022,2022-11-05 19:00:00,,
November,Texas,TRE,Transmission Interruption,0.0,0.0,2022,2022-11-08 15:48:00,2022-11-08 16:21:00,0.55
November,Arkansas,SERC,Generation Inadequacy,0.0,0.0,2022,2022-11-10 11:07:00,2022-11-10 12:00:00,0.88
November,Florida,SERC,Severe Weather,,160000.0,2022,2022-11-10 06:00:00,2022-11-11 08:47:00,2.78
November,California,WECC,Vandalism,,,2022,2022-11-11 01:00:00,2022-11-11 05:00:00,4.0
November,Ohio,RF,Actual Physical Attack/Vandalism,7.0,1775.0,2022,2022-11-11 01:41:00,2022-11-14 14:00:00,12.32
November,Massachusetts,NPCC,System Operations,0.0,0.0,2022,2022-11-15 10:17:00,2022-11-15 11:06:00,0.82
November,Oregon,WECC,Vandalism,0.0,0.0,2022,2022-11-15 01:00:00,2022-11-15 06:00:00,5.0
November,Washington,WECC,Actual Physical Attack/Vandalism,3.0,1454.0,2022,2022-11-18 04:30:00,2022-11-18 04:59:00,0.48
November,Maine,NPCC,System Operations,0.0,0.0,2022,2022-11-22 10:01:00,2022-11-22 10:43:00,0.7
November,Texas,TRE,Suspicious Activity,0.0,0.0,2022,2022-11-23 07:03:00,2022-11-23 08:57:00,1.9
November,Washington,WECC,Actual Physical Attack/Vandalism,0.0,0.0,2022,2022-11-23 10:15:00,2022-11-23 14:09:00,3.9
November,Michigan,RF,System Operations,0.0,0.0,2022,2022-11-23 12:46:00,2022-11-23 13:19:00,0.55
November,Maryland,RF,Cyber Event,,,2022,2022-11-23 09:30:00,,
November,Oregon,WECC,Vandalism,0.0,0.0,2022,2022-11-24 01:40:00,2022-11-24 01:45:00,0.08
November,California,WECC,Actual Physical Attack/Vandalism,0.0,0.0,2022,2022-11-25 05:00:00,2022-11-25 08:00:00,3.0
November,Maryland,RF,Transmission Interruption,190.0,87500.0,2022,2022-11-27 17:28:00,2022-11-27 23:58:00,6.5
November,Oregon,WECC,Actual Physical Attack/Vandalism,,6337.0,2022,2022-11-28 01:08:00,2022-11-28 02:24:00,1.27
November,Maine,NPCC,Severe Weather,113.0,113000.0,2022,2022-11-30 18:45:00,2022-12-02 04:00:00,9.25
November,New York,NPCC,System Operations,0.0,0.0,2022,2022-11-30 02:37:00,2022-11-30 06:10:00,3.55
November,Alabama,SERC,Severe Weather,386.0,54110.0,2022,2022-11-30 03:35:00,2022-11-30 09:10:00,5.58
December,North Carolina,SERC,Vandalism,99.0,45000.0,2022,2022-12-03 19:51:00,,
December,Pennsylvania,RF,Suspicious Activity,0.0,0.0,2022,2022-12-05 18:20:00,2022-12-05 18:55:00,0.58
December,New York,NPCC,Vandalism,0.0,0.0,2022,2022-12-05 09:00:00,2022-12-05 13:00:00,4.0
December,California,WECC,Suspicious Activity,0.0,0.0,2022,2022-12-06 09:25:00,,
December,Kentucky,SERC,Vandalism,0.0,0.0,2022,2022-12-06 08:26:00,2022-12-06 08:30:00,0.07
December,Georgia,SERC,Suspicious Activity,0.0,0.0,2022,2022-12-06 00:00:00,2022-12-06 00:01:00,0.02
December,Georgia,SERC,Suspicious Activity,0.0,0.0,2022,2022-12-06 00:00:00,2022-12-06 00:01:00,0.02
December,Ohio,RF,Suspicious Activity,2600.0,,2022,2022-12-06 12:45:00,,
December,Pennsylvania,RF,Suspicious Activity,1883.0,,2022,2022-12-06 08:15:00,2022-12-06 12:15:00,4.0
December,Illinois,SERC/RF,Suspicious Activity,0.0,0.0,2022,2022-12-07 13:35:00,2022-12-07 13:40:00,0.08
December,North Carolina,SERC,Suspicious Activity,0.0,0.0,2022,2022-12-07 16:42:00,2022-12-07 21:00:00,4.3
December,Indiana,RF,Suspicious Activity,0.0,0.0,2022,2022-12-08 12:36:00,,
December,Massachusetts,NPCC,Transmission Interruption,0.0,0.0,2022,2022-12-10 01:14:00,2022-12-10 02:02:00,0.8
December,Missouri,SERC,Suspicious Activity,0.0,0.0,2022,2022-12-10 11:00:00,2022-12-12 06:00:00,19.0
December,Washington,WECC,Vandalism,10.0,583.0,2022,2022-12-13 23:59:00,2022-12-14 03:39:00,3.67
December,Florida,SERC,System Operations,0.0,0.0,2022,2022-12-14 10:42:00,2022-12-14 12:05:00,1.38
December,Indiana,RF,Vandalism,0.0,0.0,2022,2022-12-14 11:23:00,,
December,Montana,WECC,Suspicious Activity,,,2022,2022-12-14 12:52:00,,
December,Utah,WECC,Vandalism,0.0,0.0,2022,2022-12-15 05:30:00,2022-12-15 05:31:00,0.02
December,Massachusetts,NPCC,Severe Weather,,36600.0,2022,2022-12-16 23:30:00,2022-12-18 23:21:00,23.85
December,Texas,TRE,Suspicious Activity,0.0,0.0,2022,2022-12-17 19:45:00,2022-12-17 19:46:00,0.02
December,Tennessee,SERC,Transmission Interruption,3200.0,,2022,2022-12-22 09:04:00,2022-12-25 00:00:00,14.93
December,Texas,TRE,System Operations,0.0,0.0,2022,2022-12-22 21:04:00,2022-12-22 21:42:00,0.63
December,Texas,TRE,Suspicious Activity,0.0,0.0,2022,2022-12-23 06:04:00,2022-12-23 06:40:00,0.6
December,New York,NPCC,Severe Weather,,57000.0,2022,2022-12-23 14:30:00,,
December,Connecticut,NPCC,Severe Weather,,500000.0,2022,2022-12-23 05:20:00,,
December,North Carolina,SERC,Severe Weather,,66519.0,2022,2022-12-23 09:45:00,2022-12-23 17:00:00,7.25
December,North Carolina,SERC,Severe Weather,,108900.0,2022,2022-12-23 07:30:00,2022-12-23 22:13:00,14.72
December,Tennessee,SERC,Severe Weather,,,2022,2022-12-23 08:31:00,,
December,Alabama,SERC,Severe Weather,236.0,33010.0,2022,2022-12-23 03:03:00,2022-12-23 12:30:00,9.45
December,Missouri,SERC,Severe Weather,0.0,0.0,2022,2022-12-23 07:19:00,2022-12-23 07:41:00,0.37
December,South Carolina,SERC,Severe Weather,4615.0,17600.0,2022,2022-12-24 06:15:00,2022-12-25 09:00:00,2.75
December,North Carolina,SERC,System Operations,960.0,130000.0,2022,2022-12-24 06:35:00,2022-12-24 16:10:00,9.58
December,North Carolina,SERC,Severe Weather,1000.0,295000.0,2022,2022-12-24 04:45:00,2022-12-24 15:45:00,11.0
December,Alabama,SERC,Severe Weather,160.0,22436.0,2022,2022-12-24 09:00:00,2022-12-24 11:15:00,2.25
December,Washington,WECC,Vandalism,32.0,13500.0,2022,2022-12-25 19:25:00,2022-12-25 20:07:00,0.7
December,Washington,WECC,Vandalism,14.0,8000.0,2022,2022-12-25 02:42:00,2022-12-25 04:55:00,2.22
December,Washington,WECC,Vandalism,,,2022,2022-12-26 06:54:00,2022-12-26 08:19:00,1.42
December,Washington,WECC,Severe Weather,,230000.0,2022,2022-12-26 08:30:00,2022-12-28 21:00:00,12.5
December,Washington,WECC,Vandalism,0.0,0.0,2022,2022-12-27 08:00:00,2022-12-27 08:30:00,0.5
December,California,WECC,Vandalism,0.0,0.0,2022,2022-12-27 13:30:00,2022-12-27 21:16:00,7.77
December,Oregon,WECC,Severe Weather,,83060.0,2022,2022-12-27 10:12:00,,
December,Washington,WECC,Severe Weather,11.0,11600.0,2022,2022-12-27 20:40:00,2022-12-27 20:41:00,0.02
December,California,WECC,Suspicious Activity,,,2022,2022-12-27 07:07:00,2022-12-29 11:10:00,4.05
December,California,WECC,Vandalism,0.0,0.0,2022,2022-12-27 07:20:00,2022-12-27 11:22:00,4.03
December,Washington,WECC,Vandalism,0.0,0.0,2022,2022-12-29 13:14:00,2022-12-29 13:55:00,0.68
December,Ohio,RF,Vandalism,2600.0,,2022,2022-12-29 16:00:00,,
December,Oregon,WECC,Transmission Interruption,0.0,0.0,2022,2022-12-30 05:25:00,2022-12-30 14:17:00,8.87
December,Minnesota,MRO,Transmission Interruption,,,2022,2022-12-30 17:04:00,,
December,Nevada,WECC,Severe Weather,,3500.0,2022,2022-12-31 20:00:00,2023-01-03 00:00:00,4.0
December,California,WECC,Severe Weather,,161000.0,2022,2022-12-31 19:00:00,2023-01-01 06:00:00,11.0
